Litologia     codigo      prof  RHOB         GR        SP         DT
halite          7         558   2.13E+00   1.06E+01   6.16E+00   2.26E+02
halite          7         559   2.19E+00   1.19E+01   4.51E+00   2.50E+02
halite          7         560   2.14E+00   1.20E+01   6.90E+00   2.43E+02
halite          7         561   2.14E+00   1.09E+01   6.10E+00   1.84E+02
halite          7         562   2.16E+00   1.25E+01   4.20E+00   2.40E+02
halite          7         563   2.12E+00   1.13E+01   7.33E+00   2.10E+02
halite          7         564   2.17E+00   1.19E+01   5.48E+00   2.24E+02
halite          7         565   2.08E+00   1.14E+01   4.61E+00   1.62E+02
halite          7         566   2.27E+00   8.75E+00   7.48E+00   2.07E+02
halite          7         567   2.16E+00   1.02E+01   6.15E+00   2.28E+02
halite          7         568   2.21E+00   1.26E+01   6.19E+00   2.01E+02
halite          7         569   2.18E+00   1.27E+01   6.35E+00   1.64E+02
halite          7         570   2.19E+00   8.62E+00   6.02E+00   1.63E+02
halite          7         571   2.10E+00   1.20E+01   5.92E+00   2.16E+02
halite          7         572   2.10E+00   1.08E+01   5.34E+00   2.21E+02
halite          7         573   2.16E+00   1.07E+01   6.68E+00   2.12E+02
halite          7         574   2.19E+00   8.98E+00   6.45E+00   1.94E+02
halite          7         575   2.15E+00   1.15E+01   6.06E+00   2.15E+02
halite          7         576   2.28E+00   1.00E+01   5.28E+00   1.93E+02
halite          7         577   2.17E+00   1.00E+01   6.14E+00   1.88E+02
halite          7         578   2.17E+00   1.10E+01   7.02E+00   2.39E+02
halite          7         579   2.16E+00   1.26E+01   5.67E+00   2.32E+02
halite          7         580   2.12E+00   1.22E+01   6.57E+00   2.22E+02
halite          7         581   2.12E+00   1.27E+01   6.02E+00   2.22E+02
halite          7         582   2.31E+00   1.06E+01   5.16E+00   2.09E+02
halite          7         583   2.16E+00   1.08E+01   6.18E+00   1.67E+02
halite          7         584   2.06E+00   1.01E+01   6.27E+00   2.07E+02
halite          7         585   2.18E+00   1.09E+01   6.55E+00   2.25E+02
halite          7         586   2.17E+00   1.16E+01   6.90E+00   2.27E+02
halite          7         587   2.14E+00   1.06E+01   5.17E+00   2.44E+02
halite          7         588   2.12E+00   1.08E+01   6.23E+00   2.04E+02
halite          7         589   2.22E+00   1.14E+01   6.69E+00   1.95E+02
halite          7         590   2.24E+00   1.14E+01   6.78E+00   1.86E+02
halite          7         591   2.15E+00   1.11E+01   6.15E+00   1.99E+02
halite          7         592   2.16E+00   1.04E+01   5.38E+00   2.10E+02
halite          7         593   2.17E+00   1.24E+01   7.44E+00   2.51E+02
halite          7         594   2.13E+00   1.08E+01   5.55E+00   2.03E+02
halite          7         595   2.20E+00   9.52E+00   5.41E+00   2.13E+02
halite          7         596   2.19E+00   1.09E+01   6.88E+00   2.17E+02
halite          7         597   2.14E+00   1.21E+01   5.87E+00   2.20E+02
halite          7         598   2.12E+00   1.12E+01   6.21E+00   2.04E+02
halite          7         599   2.12E+00   1.14E+01   7.37E+00   1.92E+02
halite          7         600   2.15E+00   9.51E+00   7.22E+00   2.07E+02
halite          7         601   2.13E+00   1.18E+01   5.36E+00   2.31E+02
halite          7         602   2.21E+00   1.11E+01   7.02E+00   2.09E+02
halite          7         603   2.21E+00   1.09E+01   5.80E+00   2.53E+02
halite          7         604   2.17E+00   1.24E+01   6.59E+00   2.13E+02
granite         8         605   2.62E+00   1.61E+02  -6.83E+01   4.51E+01
granite         8         606   2.73E+00   1.52E+02  -5.89E+01   7.05E+01
granite         8         607   2.62E+00   1.44E+02  -6.78E+01   6.67E+01
granite         8         608   2.67E+00   1.70E+02  -6.50E+01   6.63E+01
granite         8         609   2.68E+00   1.86E+02  -5.73E+01   7.29E+01
granite         8         610   2.64E+00   1.52E+02  -6.56E+01   7.14E+01
granite         8         611   2.65E+00   1.94E+02  -5.74E+01   6.20E+01
granite         8         612   2.65E+00   1.42E+02  -5.35E+01   7.68E+01
granite         8         613   2.69E+00   1.56E+02  -4.59E+01   5.96E+01
granite         8         614   2.59E+00   1.59E+02  -4.85E+01   5.85E+01
granite         8         615   2.69E+00   1.67E+02  -6.53E+01   6.79E+01
granite         8         616   2.62E+00   1.84E+02  -6.38E+01   7.77E+01
granite         8         617   2.69E+00   1.87E+02  -6.91E+01   5.95E+01
granite         8         618   2.70E+00   1.49E+02  -6.55E+01   8.26E+01
granite         8         619   2.66E+00   1.71E+02  -5.69E+01   6.72E+01
granite         8         620   2.63E+00   1.29E+02  -5.78E+01   7.24E+01
granite         8         621   2.66E+00   1.49E+02  -7.43E+01   6.21E+01
granite         8         622   2.72E+00   9.76E+01  -5.55E+01   5.88E+01
granite         8         623   2.60E+00   1.68E+02  -6.18E+01   7.38E+01
granite         8         624   2.78E+00   1.51E+02  -7.22E+01   7.09E+01
granite         8         625   2.65E+00   1.65E+02  -5.53E+01   7.44E+01
granite         8         626   2.63E+00   1.30E+02  -5.74E+01   6.40E+01
granite         8         627   2.60E+00   1.50E+02  -6.82E+01   6.86E+01
granite         8         628   2.68E+00   1.41E+02  -6.63E+01   6.14E+01
granite         8         629   2.71E+00   1.61E+02  -5.87E+01   7.05E+01
granite         8         630   2.65E+00   1.38E+02  -6.83E+01   7.10E+01
granite         8         631   2.67E+00   1.28E+02  -7.40E+01   6.72E+01
granite         8         632   2.57E+00   1.49E+02  -7.31E+01   7.00E+01
granite         8         633   2.67E+00   1.82E+02  -5.76E+01   7.04E+01
granite         8         634   2.80E+00   1.65E+02  -6.76E+01   7.22E+01
granite         8         635   2.68E+00   1.63E+02  -4.78E+01   6.47E+01
granite         8         636   2.68E+00   1.31E+02  -7.79E+01   7.60E+01
granite         8         637   2.65E+00   1.46E+02  -6.41E+01   6.92E+01
granite         8         638   2.66E+00   1.16E+02  -6.61E+01   6.85E+01
granite         8         639   2.65E+00   1.37E+02  -6.11E+01   5.70E+01
granite         8         640   2.58E+00   1.35E+02  -7.20E+01   6.11E+01
granite         8         641   2.73E+00   1.24E+02  -5.43E+01   6.75E+01
granite         8         642   2.67E+00   1.55E+02  -6.73E+01   7.02E+01
granite         8         643   2.73E+00   1.57E+02  -6.47E+01   6.20E+01
granite         8         644   2.57E+00   1.35E+02  -5.14E+01   7.66E+01
granite         8         645   2.82E+00   1.28E+02  -5.74E+01   7.27E+01
granite         8         646   2.60E+00   1.47E+02  -5.68E+01   6.13E+01
granite         8         647   2.80E+00   1.42E+02  -6.67E+01   6.36E+01
shale2          1         648   2.51E+00   1.15E+02   6.47E+01   5.43E+02
shale2          1         649   2.47E+00   1.04E+02   6.70E+01   4.92E+02
shale2          1         650   2.54E+00   1.21E+02   9.20E+01   5.71E+02
shale2          1         651   2.60E+00   1.22E+02   6.44E+01   5.33E+02
shale2          1         652   2.54E+00   1.12E+02   6.93E+01   5.32E+02
shale2          1         653   2.52E+00   1.05E+02   7.00E+01   4.98E+02
shale2          1         654   2.49E+00   1.07E+02   8.60E+01   4.45E+02
shale2          1         655   2.46E+00   1.12E+02   7.33E+01   4.85E+02
shale2          1         656   2.44E+00   9.22E+01   7.24E+01   6.10E+02
shale2          1         657   2.59E+00   1.14E+02   6.80E+01   4.77E+02
shale2          1         658   2.49E+00   9.21E+01   6.97E+01   6.28E+02
shale2          1         659   2.50E+00   1.06E+02   6.28E+01   4.67E+02
shale2          1         660   2.43E+00   1.11E+02   5.82E+01   6.01E+02
shale2          1         661   2.50E+00   9.84E+01   7.61E+01   6.80E+02
shale2          1         662   2.43E+00   1.07E+02   7.03E+01   4.98E+02
shale2          1         663   2.51E+00   9.54E+01   7.20E+01   5.35E+02
shale2          1         664   2.49E+00   1.20E+02   7.01E+01   5.28E+02
shale2          1         665   2.47E+00   9.53E+01   6.34E+01   5.28E+02
shale2          1         666   2.60E+00   1.00E+02   6.93E+01   4.71E+02
shale2          1         667   2.41E+00   9.78E+01   6.36E+01   4.92E+02
shale2          1         668   2.60E+00   1.07E+02   6.72E+01   4.34E+02
shale2          1         669   2.54E+00   1.05E+02   7.66E+01   5.49E+02
shale2          1         670   2.43E+00   1.07E+02   7.95E+01   5.95E+02
dolomite        2         671   2.45E+00   4.60E+01  -5.62E+01   1.47E+02
dolomite        2         672   2.44E+00   4.24E+01  -4.95E+01   1.87E+02
dolomite        2         673   2.50E+00   4.26E+01  -6.60E+01   1.49E+02
dolomite        2         674   2.50E+00   3.76E+01  -5.78E+01   1.58E+02
dolomite        2         675   2.55E+00   4.42E+01  -4.64E+01   1.47E+02
dolomite        2         676   2.53E+00   4.28E+01  -6.58E+01   1.43E+02
dolomite        2         677   2.55E+00   3.56E+01  -6.29E+01   1.08E+02
dolomite        2         678   2.46E+00   4.58E+01  -5.94E+01   1.43E+02
dolomite        2         679   2.58E+00   3.66E+01  -7.06E+01   1.46E+02
dolomite        2         680   2.50E+00   3.99E+01  -7.03E+01   1.63E+02
dolomite        2         681   2.55E+00   4.47E+01  -6.73E+01   1.54E+02
dolomite        2         682   2.50E+00   4.47E+01  -7.25E+01   1.21E+02
dolomite        2         683   2.59E+00   4.40E+01  -5.98E+01   1.22E+02
dolomite        2         684   2.44E+00   3.90E+01  -5.80E+01   1.31E+02
dolomite        2         685   2.49E+00   3.20E+01  -6.37E+01   1.38E+02
dolomite        2         686   2.57E+00   4.05E+01  -5.51E+01   1.47E+02
dolomite        2         687   2.46E+00   4.11E+01  -5.76E+01   1.61E+02
dolomite        2         688   2.65E+00   4.36E+01  -6.34E+01   1.46E+02
dolomite        2         689   2.53E+00   4.00E+01  -4.77E+01   1.54E+02
dolomite        2         690   2.48E+00   4.03E+01  -4.53E+01   1.45E+02
dolomite        2         691   2.48E+00   3.43E+01  -6.58E+01   1.38E+02
dolomite        2         692   2.62E+00   3.42E+01  -7.47E+01   1.30E+02
dolomite        2         693   2.47E+00   3.44E+01  -6.21E+01   1.28E+02
dolomite        2         694   2.62E+00   4.04E+01  -4.91E+01   1.47E+02
dolomite        2         695   2.47E+00   3.60E+01  -7.70E+01   1.62E+02
dolomite        2         696   2.49E+00   3.91E+01  -5.33E+01   1.48E+02
dolomite        2         697   2.47E+00   4.63E+01  -6.48E+01   1.24E+02
dolomite        2         698   2.43E+00   4.43E+01  -6.02E+01   1.60E+02
dolomite        2         699   2.55E+00   4.09E+01  -5.43E+01   1.44E+02
dolomite        2         700   2.57E+00   4.60E+01  -6.04E+01   1.55E+02
dolomite        2         701   2.47E+00   3.69E+01  -5.51E+01   1.67E+02
dolomite        2         702   2.44E+00   3.71E+01  -5.91E+01   1.37E+02
dolomite        2         703   2.55E+00   4.17E+01  -5.41E+01   1.44E+02
dolomite        2         704   2.48E+00   4.15E+01  -5.92E+01   1.31E+02
dolomite        2         705   2.43E+00   4.52E+01  -6.14E+01   1.70E+02
dolomite        2         706   2.44E+00   4.26E+01  -5.86E+01   1.38E+02
dolomite        2         707   2.44E+00   3.61E+01  -7.05E+01   1.28E+02
dolomite        2         708   2.53E+00   3.34E+01  -6.18E+01   1.42E+02
dolomite        2         709   2.47E+00   4.38E+01  -6.48E+01   1.21E+02
dolomite        2         710   2.49E+00   3.86E+01  -6.60E+01   1.46E+02
dolomite        2         711   2.46E+00   3.86E+01  -6.90E+01   1.47E+02
dolomite        2         712   2.44E+00   4.29E+01  -5.93E+01   1.55E+02
dolomite        2         713   2.45E+00   3.81E+01  -4.63E+01   1.26E+02
dolomite        2         714   2.50E+00   4.06E+01  -6.38E+01   1.43E+02
dolomite        2         715   2.58E+00   4.06E+01  -5.81E+01   1.50E+02
dolomite        2         716   2.57E+00   4.49E+01  -5.30E+01   1.44E+02
dolomite        2         717   2.50E+00   3.43E+01  -4.59E+01   1.47E+02
dolomite        2         718   2.50E+00   3.50E+01  -5.28E+01   1.49E+02
dolomite        2         719   2.48E+00   3.98E+01  -6.39E+01   1.41E+02
dolomite        2         720   2.51E+00   3.49E+01  -6.42E+01   1.37E+02
dolomite        2         721   2.47E+00   5.19E+01  -6.49E+01   1.75E+02
dolomite        2         722   2.57E+00   4.37E+01  -6.40E+01   1.40E+02
dolomite        2         723   2.59E+00   4.03E+01  -5.97E+01   1.36E+02
dolomite        2         724   2.45E+00   3.67E+01  -6.65E+01   1.10E+02
dolomite        2         725   2.47E+00   4.51E+01  -5.61E+01   1.23E+02
dolomite        2         726   2.48E+00   4.26E+01  -5.47E+01   1.40E+02
dolomite        2         727   2.60E+00   4.22E+01  -6.44E+01   1.46E+02
dolomite        2         728   2.46E+00   4.31E+01  -6.38E+01   1.14E+02
dolomite        2         729   2.52E+00   4.54E+01  -5.49E+01   1.42E+02
dolomite        2         730   2.51E+00   3.61E+01  -5.32E+01   1.54E+02
dolomite        2         731   2.51E+00   3.47E+01  -4.29E+01   1.46E+02
dolomite        2         732   2.45E+00   3.47E+01  -6.03E+01   1.58E+02
dolomite        2         733   2.52E+00   4.35E+01  -6.87E+01   1.39E+02
dolomite        2         734   2.55E+00   3.54E+01  -5.75E+01   1.05E+02
dolomite        2         735   2.41E+00   3.62E+01  -6.56E+01   1.48E+02
dolomite        2         736   2.49E+00   3.79E+01  -5.59E+01   1.35E+02
dolomite        2         737   2.56E+00   4.31E+01  -6.71E+01   1.55E+02
dolomite        2         738   2.48E+00   3.99E+01  -7.47E+01   1.63E+02
dolomite        2         739   2.51E+00   3.48E+01  -4.53E+01   1.48E+02
dolomite        2         740   2.40E+00   4.15E+01  -6.12E+01   1.37E+02
dolomite        2         741   2.53E+00   3.58E+01  -5.88E+01   1.14E+02
dolomite        2         742   2.48E+00   4.06E+01  -6.65E+01   1.50E+02
dolomite        2         743   2.57E+00   4.13E+01  -7.49E+01   1.36E+02
dolomite        2         744   2.48E+00   4.21E+01  -6.27E+01   1.40E+02
dolomite        2         745   2.50E+00   4.31E+01  -5.41E+01   1.08E+02
dolomite        2         746   2.48E+00   4.03E+01  -4.89E+01   1.38E+02
dolomite        2         747   2.52E+00   4.39E+01  -6.89E+01   1.38E+02
dolomite        2         748   2.47E+00   4.05E+01  -5.13E+01   1.73E+02
dolomite        2         749   2.52E+00   4.19E+01  -6.99E+01   1.42E+02
dolomite        2         750   2.41E+00   3.82E+01  -4.96E+01   1.45E+02
dolomite        2         751   2.56E+00   4.33E+01  -5.70E+01   1.42E+02
dolomite        2         752   2.48E+00   3.71E+01  -6.33E+01   1.45E+02
dolomite        2         753   2.59E+00   3.49E+01  -6.22E+01   1.35E+02
dolomite        2         754   2.65E+00   3.68E+01  -5.99E+01   1.45E+02
dolomite        2         755   2.55E+00   4.24E+01  -5.80E+01   1.21E+02
dolomite        2         756   2.53E+00   3.79E+01  -5.32E+01   1.45E+02
dolomite        2         757   2.52E+00   4.23E+01  -6.66E+01   1.55E+02
dolomite        2         758   2.55E+00   3.40E+01  -5.77E+01   1.38E+02
dolomite        2         759   2.56E+00   3.46E+01  -5.45E+01   1.59E+02
dolomite        2         760   2.43E+00   4.08E+01  -7.70E+01   1.37E+02
dolomite        2         761   2.50E+00   3.71E+01  -6.27E+01   1.81E+02
dolomite        2         762   2.49E+00   4.01E+01  -5.38E+01   1.47E+02
dolomite        2         763   2.54E+00   4.34E+01  -4.90E+01   1.34E+02
diabase         3         764   2.86E+00   3.14E+01   4.32E+00   4.01E+01
diabase         3         765   2.79E+00   2.44E+01   4.91E+00   3.66E+01
diabase         3         766   2.80E+00   3.40E+01   4.81E+00   5.09E+01
diabase         3         767   2.74E+00   2.81E+01   5.23E+00   4.27E+01
diabase         3         768   2.67E+00   2.95E+01   4.57E+00   5.72E+01
diabase         3         769   2.83E+00   2.97E+01   4.43E+00   4.37E+01
diabase         3         770   2.77E+00   3.05E+01   4.74E+00   5.42E+01
diabase         3         771   2.82E+00   3.00E+01   4.80E+00   4.59E+01
diabase         3         772   2.84E+00   3.10E+01   5.66E+00   5.07E+01
diabase         3         773   2.72E+00   2.56E+01   4.96E+00   5.06E+01
diabase         3         774   2.86E+00   3.77E+01   3.78E+00   5.14E+01
diabase         3         775   2.74E+00   2.66E+01   4.29E+00   5.30E+01
diabase         3         776   2.84E+00   3.01E+01   5.70E+00   4.84E+01
diabase         3         777   2.85E+00   2.72E+01   4.88E+00   5.86E+01
diabase         3         778   2.81E+00   2.95E+01   4.38E+00   4.95E+01
diabase         3         779   2.72E+00   2.57E+01   5.73E+00   4.11E+01
diabase         3         780   2.71E+00   3.31E+01   5.44E+00   4.87E+01
diabase         3         781   2.92E+00   2.81E+01   6.64E+00   5.21E+01
diabase         3         782   2.92E+00   3.04E+01   3.41E+00   5.78E+01
diabase         3         783   2.78E+00   2.96E+01   4.39E+00   5.48E+01
diabase         3         784   2.81E+00   2.58E+01   5.10E+00   5.43E+01
diabase         3         785   2.62E+00   2.61E+01   4.77E+00   5.42E+01
diabase         3         786   2.87E+00   2.83E+01   4.98E+00   5.78E+01
dolomite        2         787   2.60E+00   4.23E+01  -7.23E+01   1.14E+02
dolomite        2         788   2.50E+00   3.80E+01  -6.39E+01   1.71E+02
dolomite        2         789   2.38E+00   3.48E+01  -6.50E+01   1.76E+02
dolomite        2         790   2.45E+00   3.90E+01  -5.81E+01   1.60E+02
dolomite        2         791   2.61E+00   4.16E+01  -6.40E+01   1.74E+02
dolomite        2         792   2.54E+00   4.06E+01  -7.04E+01   1.16E+02
dolomite        2         793   2.45E+00   3.56E+01  -6.26E+01   1.68E+02
dolomite        2         794   2.49E+00   3.50E+01  -5.18E+01   1.61E+02
dolomite        2         795   2.43E+00   4.05E+01  -6.11E+01   1.59E+02
dolomite        2         796   2.64E+00   4.38E+01  -6.39E+01   1.58E+02
dolomite        2         797   2.57E+00   3.89E+01  -5.18E+01   1.39E+02
dolomite        2         798   2.36E+00   4.05E+01  -6.08E+01   1.25E+02
dolomite        2         799   2.54E+00   4.15E+01  -4.67E+01   1.37E+02
shale2          1         800   2.52E+00   1.19E+02   6.25E+01   6.09E+01
shale2          1         801   2.61E+00   1.13E+02   6.19E+01   6.30E+01
shale2          1         802   2.50E+00   1.21E+02   7.23E+01   7.47E+01
shale2          1         803   2.54E+00   1.09E+02   6.22E+01   5.24E+01
shale2          1         804   2.56E+00   1.15E+02   5.63E+01   5.51E+01
shale2          1         805   2.59E+00   1.15E+02   7.00E+01   5.84E+01
shale2          1         806   2.47E+00   1.21E+02   5.48E+01   7.22E+01
shale2          1         807   2.50E+00   1.04E+02   7.31E+01   6.17E+01
shale2          1         808   2.55E+00   9.12E+01   5.70E+01   6.06E+01
shale2          1         809   2.54E+00   8.55E+01   7.83E+01   6.03E+01
shale2          1         810   2.46E+00   1.01E+02   5.18E+01   7.01E+01
shale2          1         811   2.47E+00   1.13E+02   6.54E+01   4.95E+01
shale2          1         812   2.53E+00   9.65E+01   8.22E+01   5.84E+01
shale2          1         813   2.55E+00   1.29E+02   7.52E+01   5.83E+01
shale2          1         814   2.51E+00   1.18E+02   6.73E+01   5.74E+01
shale2          1         815   2.50E+00   1.21E+02   6.68E+01   5.39E+01
shale2          1         816   2.49E+00   1.06E+02   6.75E+01   6.45E+01
shale2          1         817   2.51E+00   1.14E+02   8.35E+01   6.27E+01
shale2          1         818   2.56E+00   1.08E+02   7.75E+01   7.90E+01
shale2          1         819   2.58E+00   1.05E+02   6.24E+01   6.30E+01
shale2          1         820   2.50E+00   1.46E+02   7.99E+01   5.85E+01
shale2          1         821   2.44E+00   1.16E+02   6.70E+01   6.23E+01
shale2          1         822   2.50E+00   1.26E+02   6.61E+01   6.33E+01
shale2          1         823   2.58E+00   1.12E+02   7.41E+01   7.93E+01
shale2          1         824   2.54E+00   1.23E+02   6.39E+01   4.75E+01
shale2          1         825   2.60E+00   1.15E+02   7.34E+01   5.68E+01
shale2          1         826   2.52E+00   1.11E+02   6.89E+01   6.13E+01
shale2          1         827   2.51E+00   1.26E+02   7.81E+01   5.63E+01
shale2          1         828   2.47E+00   1.21E+02   5.48E+01   4.34E+01
shale2          1         829   2.44E+00   1.09E+02   6.43E+01   6.10E+01
shale2          1         830   2.49E+00   1.19E+02   6.73E+01   5.46E+01
shale2          1         831   2.60E+00   1.04E+02   6.89E+01   5.84E+01
shale2          1         832   2.48E+00   1.02E+02   5.77E+01   5.70E+01
shale2          1         833   2.57E+00   1.06E+02   7.22E+01   5.94E+01
shale2          1         834   2.45E+00   1.13E+02   5.77E+01   6.14E+01
shale2          1         835   2.45E+00   1.08E+02   8.66E+01   6.31E+01
shale2          1         836   2.62E+00   1.16E+02   7.26E+01   5.10E+01
shale2          1         837   2.50E+00   1.18E+02   7.62E+01   5.17E+01
shale2          1         838   2.50E+00   1.11E+02   6.38E+01   4.74E+01
shale2          1         839   2.47E+00   1.15E+02   5.62E+01   6.29E+01
shale2          1         840   2.56E+00   1.06E+02   7.09E+01   7.47E+01
shale2          1         841   2.44E+00   9.78E+01   6.77E+01   6.61E+01
shale2          1         842   2.38E+00   1.12E+02   6.50E+01   5.92E+01
diabase         3         843   2.81E+00   2.36E+01   4.03E+00   4.80E+01
diabase         3         844   2.80E+00   2.90E+01   5.68E+00   4.96E+01
diabase         3         845   2.87E+00   3.24E+01   5.84E+00   4.28E+01
diabase         3         846   2.79E+00   3.27E+01   4.49E+00   4.75E+01
diabase         3         847   2.69E+00   2.95E+01   4.89E+00   4.60E+01
diabase         3         848   2.82E+00   3.61E+01   3.71E+00   5.60E+01
diabase         3         849   2.81E+00   2.59E+01   5.26E+00   3.80E+01
diabase         3         850   2.81E+00   2.85E+01   5.41E+00   3.94E+01
diabase         3         851   2.67E+00   3.03E+01   4.75E+00   5.12E+01
diabase         3         852   2.82E+00   3.15E+01   4.80E+00   4.54E+01
diabase         3         853   2.77E+00   3.06E+01   5.69E+00   5.20E+01
diabase         3         854   2.66E+00   2.71E+01   5.52E+00   5.27E+01
diabase         3         855   2.77E+00   3.57E+01   4.53E+00   4.65E+01
diabase         3         856   2.72E+00   2.65E+01   5.39E+00   5.76E+01
diabase         3         857   2.82E+00   3.43E+01   3.54E+00   4.74E+01
diabase         3         858   2.78E+00   2.66E+01   5.22E+00   5.08E+01
diabase         3         859   2.79E+00   3.69E+01   5.79E+00   5.73E+01
diabase         3         860   2.74E+00   2.62E+01   5.35E+00   4.90E+01
diabase         3         861   2.87E+00   2.82E+01   4.37E+00   5.31E+01
diabase         3         862   2.85E+00   2.86E+01   4.41E+00   5.34E+01
diabase         3         863   2.77E+00   2.94E+01   5.19E+00   5.67E+01
diabase         3         864   2.94E+00   3.13E+01   5.56E+00   5.89E+01
diabase         3         865   2.90E+00   2.86E+01   4.76E+00   5.91E+01
dolomite        2         866   2.51E+00   4.43E+01  -6.32E+01   1.26E+02
dolomite        2         867   2.61E+00   3.45E+01  -5.29E+01   1.25E+02
dolomite        2         868   2.53E+00   4.14E+01  -5.75E+01   1.40E+02
dolomite        2         869   2.48E+00   3.70E+01  -5.57E+01   1.48E+02
dolomite        2         870   2.51E+00   4.14E+01  -6.01E+01   1.10E+02
dolomite        2         871   2.54E+00   3.16E+01  -5.95E+01   1.83E+02
dolomite        2         872   2.50E+00   4.08E+01  -5.97E+01   1.26E+02
dolomite        2         873   2.56E+00   4.19E+01  -5.75E+01   1.24E+02
dolomite        2         874   2.51E+00   3.72E+01  -6.75E+01   1.45E+02
dolomite        2         875   2.43E+00   3.48E+01  -4.08E+01   1.26E+02
dolomite        2         876   2.51E+00   5.34E+01  -5.99E+01   1.51E+02
dolomite        2         877   2.51E+00   4.43E+01  -6.80E+01   1.22E+02
dolomite        2         878   2.53E+00   4.33E+01  -7.46E+01   1.30E+02
dolomite        2         879   2.45E+00   2.89E+01  -6.95E+01   1.49E+02
dolomite        2         880   2.50E+00   3.17E+01  -6.67E+01   1.35E+02
dolomite        2         881   2.41E+00   3.48E+01  -6.51E+01   1.46E+02
dolomite        2         882   2.44E+00   3.33E+01  -6.60E+01   1.38E+02
dolomite        2         883   2.48E+00   3.20E+01  -6.02E+01   1.51E+02
dolomite        2         884   2.47E+00   3.75E+01  -6.60E+01   1.33E+02
dolomite        2         885   2.44E+00   4.18E+01  -6.63E+01   1.43E+02
dolomite        2         886   2.47E+00   3.59E+01  -6.48E+01   1.42E+02
dolomite        2         887   2.44E+00   3.60E+01  -6.64E+01   1.75E+02
dolomite        2         888   2.50E+00   4.52E+01  -6.47E+01   1.37E+02
dolomite        2         889   2.47E+00   4.09E+01  -5.13E+01   1.41E+02
dolomite        2         890   2.46E+00   4.33E+01  -7.41E+01   1.42E+02
dolomite        2         891   2.45E+00   4.18E+01  -7.25E+01   1.43E+02
dolomite        2         892   2.48E+00   3.94E+01  -5.06E+01   1.42E+02
dolomite        2         893   2.49E+00   3.99E+01  -6.51E+01   1.24E+02
dolomite        2         894   2.43E+00   4.14E+01  -5.92E+01   1.41E+02
dolomite        2         895   2.45E+00   3.90E+01  -5.87E+01   1.61E+02
dolomite        2         896   2.52E+00   3.59E+01  -5.12E+01   1.50E+02
dolomite        2         897   2.43E+00   3.84E+01  -6.00E+01   1.75E+02
dolomite        2         898   2.49E+00   3.46E+01  -6.39E+01   1.77E+02
shale1          6         899   2.62E+00   2.25E+02   7.88E+01   5.72E+02
shale1          6         900   2.45E+00   2.66E+02   6.51E+01   4.92E+02
shale1          6         901   2.56E+00   2.22E+02   6.71E+01   4.95E+02
shale1          6         902   2.59E+00   2.21E+02   7.16E+01   5.90E+02
shale1          6         903   2.47E+00   2.29E+02   7.84E+01   5.22E+02
shale1          6         904   2.52E+00   1.96E+02   7.57E+01   4.87E+02
shale1          6         905   2.53E+00   2.56E+02   7.52E+01   5.37E+02
shale1          6         906   2.65E+00   2.13E+02   6.18E+01   5.36E+02
shale1          6         907   2.66E+00   2.60E+02   7.69E+01   4.98E+02
shale1          6         908   2.55E+00   1.78E+02   6.41E+01   4.47E+02
shale1          6         909   2.62E+00   2.22E+02   6.99E+01   4.87E+02
shale1          6         910   2.59E+00   2.22E+02   6.36E+01   5.36E+02
shale1          6         911   2.64E+00   2.42E+02   6.84E+01   5.10E+02
shale1          6         912   2.59E+00   3.03E+02   6.02E+01   4.46E+02
shale1          6         913   2.58E+00   2.73E+02   9.13E+01   5.27E+02
shale1          6         914   2.58E+00   2.53E+02   7.72E+01   4.56E+02
shale1          6         915   2.63E+00   2.67E+02   6.85E+01   5.66E+02
shale1          6         916   2.61E+00   2.25E+02   7.81E+01   4.56E+02
shale1          6         917   2.55E+00   2.44E+02   6.93E+01   5.66E+02
shale1          6         918   2.64E+00   2.23E+02   5.77E+01   5.41E+02
shale1          6         919   2.58E+00   2.24E+02   8.16E+01   4.48E+02
shale1          6         920   2.60E+00   2.36E+02   6.06E+01   4.54E+02
shale1          6         921   2.51E+00   2.30E+02   7.94E+01   5.37E+02
shale1          6         922   2.53E+00   2.19E+02   6.41E+01   4.49E+02
shale1          6         923   2.66E+00   1.78E+02   6.56E+01   5.17E+02
shale1          6         924   2.51E+00   2.25E+02   7.59E+01   4.72E+02
shale1          6         925   2.65E+00   2.32E+02   8.56E+01   5.08E+02
shale1          6         926   2.64E+00   2.43E+02   7.41E+01   5.23E+02
shale1          6         927   2.61E+00   2.15E+02   7.04E+01   5.24E+02
shale1          6         928   2.62E+00   2.53E+02   6.90E+01   5.98E+02
shale1          6         929   2.60E+00   1.99E+02   6.34E+01   4.10E+02
shale1          6         930   2.66E+00   2.31E+02   7.93E+01   5.19E+02
shale1          6         931   2.56E+00   2.35E+02   5.82E+01   6.12E+02
shale1          6         932   2.55E+00   1.75E+02   7.45E+01   4.46E+02
shale1          6         933   2.59E+00   2.19E+02   6.26E+01   5.14E+02
shale1          6         934   2.45E+00   2.11E+02   6.09E+01   5.75E+02
shale1          6         935   2.65E+00   2.23E+02   6.36E+01   5.39E+02
shale1          6         936   2.60E+00   2.22E+02   6.30E+01   4.26E+02
shale1          6         937   2.61E+00   1.98E+02   7.18E+01   4.10E+02
shale1          6         938   2.58E+00   2.02E+02   9.23E+01   5.83E+02
